# id;truck;length;width;weight;
19399;149;1;1;1;
19400;150;3;2;1;
19401;69;3;1;1;
19402;130;7;7;1;
19403;167;1;1;1;
19404;157;10;8;1;
19405;132;3;1;1;
19406;140;9;9;1;
19407;114;1;1;1;
19408;84;5;3;1;
19409;179;3;3;1;
19410;104;5;5;1;
19411;91;1;1;1;
19412;160;3;1;1;
19413;75;3;2;1;
19414;68;2;1;1;
19415;155;3;2;1;
19416;196;3;1;1;
19417;78;3;1;1;
19418;72;9;9;1;
19419;192;3;3;1;
19420;26;2;1;1;
19421;153;3;1;1;
19422;29;1;1;1;
19423;50;2;1;1;
19424;25;8;5;1;
19425;41;10;1;1;
19426;100;3;2;1;
19427;54;3;2;1;
19428;1;1;1;1;
19429;43;3;1;1;
19430;83;2;2;1;
19431;197;1;1;1;
19432;131;2;1;1;
19433;142;7;4;1;
19434;45;9;2;1;
19435;75;5;1;1;
19436;177;3;1;1;
19437;167;2;2;1;
19438;14;2;1;1;
19439;36;3;1;321;
19440;83;2;2;1;
19441;110;10;10;1;
19442;159;3;1;1;
19443;160;2;2;313;
19444;41;2;2;1;
19445;127;1;1;1;
19446;153;2;1;1;
19447;33;5;3;1;
19448;106;3;1;1;
19449;25;2;1;278;
19450;157;4;1;1;
19451;46;2;1;1;
19452;191;5;1;1;
19453;40;10;1;112;
19454;20;3;2;1;
19455;180;3;2;1;
19456;70;3;3;1;
19457;150;8;3;1;
19458;200;10;8;1;
19459;99;3;1;1;
19460;43;10;8;1;
19461;17;3;2;1;
19462;163;3;1;1;
19463;72;11;8;1;
19464;173;1;1;1;
19465;197;7;6;1;
19466;22;1;1;1;
19467;18;10;6;1;
19468;197;3;2;1;
19469;5;8;8;1;
19470;157;2;1;1;
19471;24;11;3;1;
19472;81;2;1;351;
19473;153;6;1;1;
19474;67;1;1;1;
19475;9;4;4;1;
19476;58;1;1;1;
19477;53;9;3;1;
19478;18;9;9;1;
19479;28;1;1;1;
19480;9;3;1;379;
19481;150;9;4;1;
19482;23;1;1;1;
19483;133;3;1;1;
19484;17;2;1;1;
19485;12;2;1;1;
19486;169;10;8;1;
19487;83;1;1;1;
19488;23;3;1;1;
19489;61;6;3;1;
19490;162;3;1;1;
19491;63;2;1;1;
19492;72;3;2;1;
19493;140;9;6;1;
19494;162;3;3;1;
19495;185;8;4;1;
19496;166;3;3;1;
19497;150;3;2;1;
19498;112;2;2;1;
19499;189;6;5;1;
19500;9;1;1;1;
19501;32;3;3;1;
19502;147;1;1;1;
19503;197;1;1;1;
19504;114;9;7;1;
19505;124;3;1;1;
19506;16;2;2;1;
19507;88;8;6;1;
19508;104;3;1;1;
19509;96;1;1;1;
19510;191;8;3;1;
19511;169;3;1;1;
19512;72;1;1;1;
19513;133;1;1;1;
19514;30;3;1;1;
19515;56;9;3;1;
19516;105;8;6;1;
19517;7;1;1;1;
19518;67;7;5;1;
19519;123;6;4;1;
19520;61;10;3;362;
19521;118;2;2;1;
19522;126;2;2;1;
19523;64;2;1;1;
19524;143;11;8;1;
19525;107;6;3;1;
19526;195;3;3;1;
19527;5;6;1;1;
19528;49;1;1;1;
19529;36;7;4;1;
19530;167;6;5;1;
19531;159;6;3;1;
19532;170;1;1;1;
19533;154;8;7;1;
19534;181;3;1;1;
19535;100;2;2;1;
19536;10;10;6;1;
19537;1;2;1;1;
19538;94;3;1;1;
19539;25;10;8;1;
19540;1;3;1;1;
19541;199;3;1;1;
19542;138;3;3;1;
19543;157;7;6;1;
19544;54;3;3;1;
19545;148;3;1;1;
19546;118;9;9;1;
19547;199;8;8;1;
19548;125;8;4;1;
19549;24;3;1;1;
19550;56;6;4;1;
19551;23;3;1;1;
19552;181;10;5;1;
19553;100;1;1;27;
19554;2;7;2;1;
19555;174;3;1;1;
19556;192;3;3;1;
19557;152;1;1;1;
19558;104;9;2;1;
19559;123;2;1;1;
19560;186;3;1;1;
19561;153;3;1;1;
19562;162;6;5;1;
19563;57;3;2;1;
19564;111;7;4;1;
19565;44;1;1;1;
19566;102;11;8;1;
19567;115;7;5;1;
19568;168;7;7;1;
19569;126;11;3;1;
19570;104;2;1;1;
19571;198;3;1;1;
19572;31;8;8;1;
19573;45;3;1;1;
19574;194;2;1;1;
19575;169;7;3;33;
19576;104;3;1;1;
19577;193;7;6;1;
19578;7;3;2;1;
19579;21;2;2;1;
19580;20;1;1;1;
19581;192;3;2;1;
19582;191;7;4;1;
19583;55;3;1;1;
19584;163;5;2;1;
19585;158;3;2;1;
19586;104;3;1;1;
19587;140;4;1;1;
19588;94;5;3;1;
19589;155;2;1;1;
19590;183;7;2;383;
19591;196;1;1;1;
19592;174;9;3;1;
19593;113;3;2;1;
19594;99;7;2;1;
19595;19;7;3;1;
19596;189;3;1;1;
19597;18;2;1;1;
19598;56;10;9;10;
19599;123;8;3;1;
19600;132;10;10;1;
19601;133;3;2;1;
19602;180;3;1;1;
19603;101;1;1;1;
19604;86;2;1;1;
19605;74;3;1;1;
19606;135;8;6;1;
19607;51;2;1;1;
19608;101;7;5;1;
19609;152;4;3;1;
19610;95;2;1;1;
19611;62;6;2;1;
19612;72;6;2;1;
19613;85;10;10;1;
19614;31;3;1;1;
19615;158;1;1;1;
19616;89;1;1;1;
19617;159;2;2;1;
19618;190;3;1;1;
19619;178;2;1;1;
19620;168;2;2;1;
19621;79;1;1;377;
19622;19;1;1;1;
19623;42;2;1;1;
19624;156;1;1;1;
19625;67;2;2;1;
19626;114;3;2;1;
19627;98;8;1;1;
19628;139;2;2;1;
19629;166;3;1;1;
19630;1;10;9;1;
19631;51;1;1;1;
19632;32;6;1;1;
19633;190;1;1;1;
19634;25;10;10;1;
19635;184;1;1;1;
19636;28;3;3;1;
19637;64;2;1;1;
19638;13;4;2;1;
19639;136;1;1;1;
19640;57;2;1;102;
19641;90;3;3;1;
19642;7;1;1;1;
19643;132;1;1;1;
19644;72;9;3;1;
19645;158;3;2;1;
19646;147;2;1;1;
19647;104;2;1;1;
19648;156;2;1;1;
19649;132;3;2;1;
19650;157;3;2;1;
19651;69;8;7;1;
19652;49;2;1;1;
19653;185;5;3;1;
19654;112;9;9;1;
19655;144;9;7;1;
19656;122;7;5;1;
19657;131;1;1;1;
19658;106;2;2;30;
19659;12;1;1;1;
19660;30;10;8;1;
19661;135;8;2;1;
19662;5;1;1;1;
19663;20;1;1;1;
19664;154;10;10;1;
19665;194;7;4;1;
19666;29;7;3;1;
19667;114;2;2;1;
19668;81;3;1;1;
19669;26;6;3;1;
19670;105;11;8;1;
19671;72;2;1;1;
19672;16;3;1;1;
19673;101;11;8;1;
19674;70;1;1;1;
19675;65;3;2;1;
19676;105;2;2;1;
19677;184;10;8;1;
19678;150;11;6;1;
19679;111;7;2;1;
19680;55;1;1;1;
19681;12;7;1;1;
19682;83;3;2;1;
19683;98;1;1;1;
19684;53;7;5;1;
19685;70;8;1;1;
19686;126;3;1;1;
19687;121;1;1;1;
19688;86;10;10;1;
19689;104;2;1;1;
19690;92;9;6;1;
19691;139;1;1;1;
19692;52;3;3;1;
19693;136;2;1;293;
19694;186;8;3;1;
19695;70;3;3;1;
19696;109;2;1;1;
19697;158;10;8;1;
19698;61;10;2;1;
19699;90;1;1;1;
19700;171;3;1;1;
19701;5;10;8;1;
19702;153;1;1;1;
19703;165;3;2;1;
19704;133;3;3;1;
19705;89;4;1;1;
19706;32;10;10;1;
19707;104;8;4;1;
19708;36;11;8;1;
19709;29;9;2;1;
19710;14;9;2;1;
19711;122;2;1;1;
19712;119;3;2;1;
19713;23;3;1;1;
19714;197;8;6;1;
19715;12;3;2;1;
19716;115;9;5;1;
19717;125;5;3;1;
19718;77;3;2;1;
19719;183;2;2;1;
19720;50;8;3;1;
19721;121;1;1;1;
19722;1;2;1;1;
19723;84;1;1;90;
19724;4;1;1;1;
19725;12;3;3;1;
19726;7;3;2;1;
19727;115;7;6;1;
19728;9;1;1;1;
19729;180;9;5;1;
19730;1;9;2;1;
19731;61;10;7;1;
19732;89;9;8;1;
19733;43;3;1;1;
19734;63;11;8;1;
19735;10;11;4;1;
19736;126;10;10;1;
19737;86;10;10;1;
19738;109;1;1;1;
19739;99;2;1;1;
19740;99;7;4;1;
19741;138;1;1;1;
19742;137;8;1;1;
19743;115;3;1;1;
19744;33;9;3;1;
19745;178;6;2;1;
19746;80;7;5;1;
19747;149;2;2;1;
19748;73;9;1;38;
19749;83;1;1;1;
19750;126;6;3;1;
19751;106;2;1;1;
19752;112;1;1;1;
19753;4;3;2;1;
19754;66;10;1;1;
19755;14;6;6;1;
19756;168;2;2;1;
19757;154;3;3;1;
19758;87;3;2;1;
19759;25;8;7;1;
19760;191;7;5;1;
19761;114;3;2;1;
19762;66;7;3;1;
19763;57;1;1;1;
19764;44;1;1;1;
19765;42;6;3;1;
19766;186;2;1;1;
19767;109;2;2;1;
19768;193;1;1;1;
19769;191;1;1;1;
19770;144;3;1;1;
19771;147;10;8;1;
19772;132;3;2;1;
19773;15;3;1;1;
19774;198;1;1;1;
19775;70;8;8;1;
19776;37;3;1;1;
19777;133;3;2;1;
19778;165;1;1;1;
19779;66;2;1;1;
19780;191;1;1;1;
19781;147;1;1;1;
19782;3;9;2;1;
19783;46;9;8;1;
19784;162;2;1;1;
19785;42;10;8;1;
19786;150;10;7;1;
19787;72;1;1;1;
19788;110;3;2;1;
19789;190;1;1;1;
19790;165;9;6;1;
19791;196;1;1;1;
19792;30;2;2;1;
19793;13;1;1;1;
19794;34;9;8;1;
19795;16;9;7;1;
19796;12;3;1;1;
19797;83;10;10;1;
19798;36;4;4;1;
19799;94;3;1;1;
19800;53;1;1;1;
19801;97;3;3;1;
19802;73;3;1;1;
19803;148;5;2;1;
19804;169;2;1;23;
19805;28;8;5;1;
19806;193;3;2;1;
19807;183;2;2;1;
19808;135;2;2;1;
19809;58;2;1;21;
19810;131;2;2;1;
19811;89;4;4;1;
19812;79;1;1;1;
19813;157;3;1;1;
19814;19;11;8;1;
19815;49;5;3;1;
19816;87;2;1;1;
19817;23;11;6;1;
19818;126;2;1;1;
19819;50;2;2;1;
19820;130;2;1;1;
19821;33;3;1;1;
19822;166;8;7;1;
19823;90;3;3;1;
19824;198;1;1;1;
19825;194;3;2;211;
19826;41;3;1;1;
19827;147;7;7;1;
19828;73;1;1;1;
19829;158;2;1;1;
19830;65;3;1;1;
19831;117;8;4;1;
19832;60;2;1;1;
19833;35;1;1;1;
19834;187;3;1;1;
19835;87;3;2;1;
19836;125;3;1;1;
19837;3;3;3;1;
19838;168;9;6;1;
19839;76;1;1;1;
19840;169;3;1;1;
19841;85;3;2;1;
19842;42;9;2;1;
19843;187;3;3;1;
19844;86;1;1;1;
19845;77;3;1;1;
19846;75;6;4;1;
19847;67;8;7;1;
19848;44;9;8;368;
19849;122;3;1;1;
19850;46;6;1;1;
19851;45;3;1;1;
19852;21;5;4;1;
19853;75;1;1;1;
19854;17;8;2;1;
19855;91;2;1;1;
19856;38;8;5;1;
19857;62;2;1;1;
19858;6;3;2;1;
19859;74;10;5;1;
19860;60;4;4;1;
19861;140;1;1;1;
19862;178;3;3;1;
19863;157;3;3;1;
19864;176;3;2;1;
19865;4;10;8;1;
19866;35;10;1;1;
19867;198;9;3;1;
19868;33;1;1;1;
19869;91;11;8;1;
19870;88;1;1;1;
19871;76;2;1;1;
19872;37;11;1;1;
19873;152;3;1;1;
19874;128;3;1;1;
19875;100;3;2;1;
19876;36;3;1;1;
19877;162;1;1;1;
19878;20;2;1;1;
19879;86;1;1;1;
19880;103;3;2;1;
19881;139;3;2;1;
19882;54;2;1;1;
19883;184;3;1;1;
19884;36;2;1;1;
19885;154;3;2;1;
19886;85;3;2;1;
19887;22;3;2;1;
19888;31;8;4;1;
19889;52;9;3;1;
19890;131;2;1;1;
19891;40;1;1;1;
19892;133;3;2;383;
19893;131;5;2;1;
19894;42;11;8;1;
19895;172;3;2;1;
19896;130;7;5;1;
19897;129;8;7;1;
19898;79;2;2;1;
19899;86;3;1;122;
19900;19;3;1;1;
19901;123;3;3;1;
19902;164;5;5;1;
19903;117;1;1;1;
19904;119;10;8;1;
19905;99;2;2;1;
19906;14;10;4;1;
19907;178;3;2;1;
19908;175;6;5;1;
19909;98;1;1;1;
19910;152;8;1;1;
19911;2;1;1;1;
19912;132;2;1;1;
19913;38;2;2;1;
19914;186;9;3;1;
19915;200;3;3;1;
19916;74;3;1;1;
19917;24;3;1;1;
19918;15;5;2;1;
19919;13;9;8;1;
19920;144;3;1;1;
19921;76;2;1;1;
19922;59;1;1;1;
19923;132;3;1;1;
19924;28;10;1;1;
19925;154;11;3;1;
19926;72;1;1;1;
19927;162;3;2;1;
19928;105;1;1;1;
19929;6;2;1;1;
19930;100;3;1;1;
19931;185;1;1;391;
19932;178;3;2;1;
19933;3;11;3;1;
19934;100;10;2;1;
19935;187;7;5;1;
19936;156;10;7;1;
19937;160;3;1;1;
19938;93;3;2;1;
19939;170;3;1;1;
19940;101;3;1;1;
19941;55;10;10;1;
19942;53;2;1;1;
19943;125;2;2;1;
19944;112;2;1;1;
19945;171;1;1;1;
19946;113;3;1;1;
19947;102;8;3;1;
19948;189;2;1;1;
19949;140;7;1;1;
19950;83;5;5;1;
19951;130;3;2;1;
19952;115;6;1;1;
19953;167;9;4;1;
19954;196;2;1;1;
19955;172;3;1;1;
19956;105;2;1;1;
19957;148;8;2;1;
19958;32;10;8;1;
19959;114;2;2;1;
19960;14;10;8;1;
19961;75;3;1;1;
19962;67;2;1;1;
19963;7;7;4;1;
19964;126;1;1;1;
19965;85;5;4;1;
19966;5;1;1;1;
19967;100;9;2;1;
19968;17;2;2;1;
19969;72;9;3;1;
19970;99;2;1;1;
19971;85;6;4;1;
19972;30;2;1;1;
19973;165;6;4;1;
19974;167;1;1;1;
19975;198;9;4;1;
19976;36;3;1;1;
19977;32;5;2;1;
19978;5;7;6;1;
19979;137;4;3;1;
19980;63;3;2;1;
19981;57;4;3;1;
19982;173;3;3;1;
19983;50;2;1;1;
19984;88;2;1;1;
19985;50;2;2;170;
19986;145;4;2;1;
19987;86;3;1;1;
19988;75;2;2;1;
19989;126;8;7;1;
19990;171;3;1;323;
19991;78;2;1;1;
19992;186;2;1;1;
19993;48;7;4;1;
19994;119;2;1;207;
19995;84;5;2;1;
19996;62;2;1;1;
19997;73;3;3;1;
19998;189;3;3;1;
19999;163;8;6;1;
20000;44;2;1;1;
20001;13;3;1;1;
20002;75;1;1;1;
20003;148;1;1;1;
20004;24;11;8;1;
20005;6;1;1;1;
20006;10;2;2;181;
20007;114;4;4;1;
20008;121;3;2;1;
20009;10;2;2;1;
20010;67;7;3;1;
20011;93;3;1;1;
20012;166;1;1;1;
20013;156;3;1;1;
20014;187;2;2;1;
20015;196;4;3;1;
20016;94;6;2;1;
20017;51;1;1;1;
20018;94;8;7;1;
20019;83;11;5;504;
20020;127;8;3;1;
20021;1;3;2;1;
20022;12;1;1;1;
20023;115;1;1;86;
20024;26;4;3;235;
20025;160;9;1;1;
20026;169;2;2;1;
20027;72;6;3;1;
20028;191;2;1;1;
20029;80;3;1;21;
20030;51;11;2;1;
20031;69;9;2;1;
20032;173;1;1;1;
20033;156;9;2;1;
20034;33;2;1;1;
20035;105;3;1;1;
20036;72;7;1;1;
20037;55;2;1;1;
20038;8;3;1;1;
20039;173;10;8;1;
20040;80;3;1;1;
20041;195;1;1;86;
20042;167;3;2;1;
20043;24;7;3;1;
20044;41;2;2;1;
20045;67;3;1;1;
20046;55;7;4;1;
20047;198;6;3;1;
20048;16;8;2;1;
20049;25;1;1;1;
20050;37;8;5;343;
20051;76;3;1;201;
20052;126;7;6;1;
20053;158;1;1;1;
20054;8;11;8;1;
20055;57;3;2;1;
20056;44;1;1;1;
20057;148;1;1;1;
20058;156;9;7;1;
20059;153;2;1;1;
20060;184;2;2;1;
20061;104;3;2;1;
20062;56;2;2;1;
20063;156;2;1;1;
20064;146;10;9;79;
20065;57;1;1;1;
20066;109;10;8;1;
20067;37;8;3;1;
20068;24;6;6;54;
20069;181;9;1;1;
20070;199;3;2;1;
20071;156;2;1;1;
20072;172;7;2;1;
20073;55;2;2;1;
20074;88;3;2;1;
20075;40;8;1;1;
20076;88;2;1;1;
20077;87;2;1;1;
20078;19;3;1;1;
20079;120;3;2;1;
20080;4;1;1;1;
20081;190;3;3;1;
20082;194;5;4;1;
20083;142;2;1;1;
20084;77;10;8;1;
20085;136;3;1;1;
20086;37;2;1;1;
20087;190;7;4;1;
20088;53;10;2;1;
20089;75;3;3;1;
20090;72;4;3;1;
20091;36;2;1;1;
20092;196;11;4;1;
20093;80;2;1;1;
20094;98;10;9;1;
20095;25;4;3;1;
20096;131;2;2;1;
20097;129;3;1;1;
20098;164;2;1;1;
20099;53;6;3;1;
20100;128;10;10;1;
20101;142;1;1;1;
20102;200;3;1;1;
20103;87;1;1;1;
20104;154;3;2;1;
20105;133;2;2;1;
20106;194;10;2;1;
20107;72;1;1;1;
20108;147;5;3;1;
20109;18;10;2;1;
20110;135;3;1;1;
20111;29;4;3;1;
20112;28;8;6;1;
20113;114;10;10;1;
20114;156;2;1;1;
20115;20;1;1;1;
20116;140;1;1;1;
20117;184;3;1;1;
20118;9;3;1;1;
20119;36;3;1;1;
20120;38;3;2;1;
20121;141;1;1;1;
20122;51;3;3;1;
20123;44;1;1;1;
20124;118;1;1;1;
20125;28;3;2;1;
20126;113;3;3;1;
20127;140;9;8;1;
20128;43;3;3;1;
20129;3;3;2;1;
20130;148;4;1;1;
20131;3;1;1;1;
20132;195;6;3;1;
20133;65;1;1;1;
20134;20;10;10;1;
20135;52;1;1;1;
20136;52;3;3;1;
20137;188;3;1;1;
20138;65;9;4;1;
20139;69;3;3;1;
20140;174;1;1;1;
20141;138;3;1;1;
20142;175;1;1;1;
20143;110;2;1;1;
20144;89;11;7;1;
20145;48;1;1;1;
20146;37;2;1;1;
20147;75;9;5;1;
20148;54;3;3;1;
20149;192;3;2;1;
20150;133;2;1;1;
20151;28;9;3;1;
20152;187;2;2;1;
20153;62;9;2;1;
20154;67;3;1;1;
20155;29;8;3;1;
20156;194;6;3;1;
20157;139;3;1;1;
20158;177;3;2;23;
20159;99;1;1;1;
20160;135;10;4;1;
20161;99;8;1;1;
20162;97;3;2;56;
20163;186;1;1;1;
20164;116;10;10;1;
20165;147;7;4;1;
20166;177;9;4;1;
20167;21;3;2;1;
20168;168;2;2;1;
20169;56;11;7;1;
20170;50;10;8;1;
20171;72;1;1;1;
20172;192;3;3;1;
20173;114;8;6;1;
20174;142;1;1;1;
20175;92;3;2;1;
20176;152;3;1;1;
20177;102;11;8;1;
20178;107;5;3;1;
20179;17;11;5;1;
20180;64;1;1;1;
20181;162;8;7;1;
20182;143;3;2;1;
20183;67;2;2;1;
20184;184;8;7;1;
20185;8;3;2;1;
20186;197;1;1;1;
20187;79;1;1;1;
20188;61;10;10;1;
20189;24;2;1;1;
20190;171;8;1;1;
20191;97;3;1;1;
20192;127;3;2;1;
20193;137;3;2;1;
20194;160;7;6;1;
20195;31;3;2;1;
20196;197;3;1;1;
20197;83;10;8;1;
20198;174;10;9;1;
20199;165;1;1;1;
20200;29;9;4;1;
20201;124;11;8;1;
20202;140;1;1;1;
20203;61;3;2;1;
20204;81;2;1;1;
20205;181;9;7;1;
20206;30;10;10;1;
20207;36;6;2;1;
20208;166;11;8;1;
20209;152;8;7;1;
20210;74;9;2;1;
20211;178;3;3;1;
20212;135;3;1;1;
20213;56;1;1;1;
20214;179;10;9;1;
20215;92;3;1;1;
20216;199;3;3;1;
20217;19;9;5;1;
20218;30;3;1;1;
20219;152;3;2;1;
20220;148;8;2;1;
20221;56;3;1;1;
20222;192;7;7;1;
20223;28;3;1;1;
20224;20;1;1;1;
20225;109;1;1;1;
20226;178;2;2;1;
20227;63;10;6;1;
20228;30;3;1;1;
20229;193;7;1;1;
20230;40;7;5;1;
20231;184;10;1;1;
20232;137;3;2;1;
20233;1;2;1;1;
20234;18;5;3;1;
20235;69;8;5;1;
20236;53;10;10;1;
20237;186;10;10;1;
20238;70;1;1;1;
20239;80;2;1;1;
20240;188;8;3;284;
20241;3;1;1;1;
20242;16;11;4;1;
20243;83;1;1;1;
20244;48;10;1;1;
20245;133;8;8;1;
20246;149;2;2;1;
20247;117;3;1;93;
20248;169;5;2;1;
20249;52;3;1;1;
20250;107;11;7;1;
20251;21;3;2;1;
20252;1;1;1;1;
20253;172;2;2;1;
20254;78;10;5;1;
20255;72;6;3;1;
20256;3;2;1;1;
20257;135;3;2;1;
20258;46;2;1;1;
20259;45;4;1;1;
20260;72;6;2;1;
20261;103;3;1;1;
20262;56;10;1;1;
20263;170;3;3;1;
20264;155;1;1;337;
20265;143;8;6;1;
20266;173;2;1;1;
20267;56;3;3;1;
20268;23;1;1;1;
20269;63;2;1;1;
20270;96;3;2;1;
20271;122;11;8;1;
20272;115;3;3;1;
20273;105;3;3;105;
20274;51;1;1;1;
20275;160;8;3;1;
20276;96;3;1;1;
20277;99;3;1;1;
20278;46;1;1;1;
20279;147;1;1;1;
20280;192;3;3;234;
20281;126;1;1;1;
20282;88;6;1;1;
20283;165;10;4;1;
20284;92;1;1;1;
20285;55;10;8;1;
20286;148;4;3;1;
20287;28;3;3;1;
20288;41;2;2;1;
20289;17;2;2;1;
20290;1;3;1;1;
20291;121;1;1;1;
20292;104;3;1;1;
20293;5;1;1;1;
20294;58;6;1;1;
20295;172;7;1;1;
20296;190;2;1;1;
20297;51;10;10;1;
20298;46;8;6;1;
20299;119;3;1;1;
20300;174;1;1;1;
20301;193;11;8;1;
20302;170;3;1;186;
20303;19;10;8;33;
20304;145;2;2;1;
20305;166;8;1;1;
20306;148;2;2;1;
20307;92;3;1;1;
20308;60;2;1;1;
20309;79;3;1;366;
20310;95;3;3;1;
20311;181;9;2;1;
20312;199;1;1;1;
20313;136;2;1;1;
20314;61;11;8;1;
20315;35;7;6;1;
20316;157;1;1;1;
20317;77;9;3;1;
20318;36;1;1;1;
20319;66;2;1;1;
20320;99;3;3;1;
20321;175;1;1;1;
20322;154;10;2;1;
20323;178;1;1;1;
20324;144;1;1;1;
20325;12;2;2;1;
20326;69;3;2;1;
20327;156;10;9;1;
20328;119;1;1;1;
20329;28;3;1;1;
20330;194;3;1;1;
20331;120;7;6;1;
20332;169;3;1;1;
20333;22;3;1;1;
20334;174;3;1;1;
20335;76;1;1;1;
20336;14;3;1;1;
20337;70;3;2;1;
20338;145;5;4;38;
20339;153;1;1;1;
20340;79;3;1;1;
20341;6;2;1;1;
20342;57;7;1;1;
20343;150;3;2;1;
20344;188;3;1;1;
20345;70;2;2;1;
20346;35;4;3;1;
20347;131;9;3;378;
20348;33;11;7;1;
20349;48;2;1;1;
20350;171;5;4;1;
20351;4;2;1;1;
20352;143;7;1;1;
20353;14;1;1;1;
20354;36;7;3;1;
20355;35;2;2;1;
20356;41;3;3;1;
20357;59;3;3;1;
20358;178;3;2;1;
20359;41;9;7;1;
20360;166;7;5;1;
20361;168;1;1;1;
20362;178;2;1;1;
20363;100;3;3;1;
20364;85;3;1;1;
20365;116;11;8;209;
20366;91;9;6;1;
20367;168;11;7;1;
20368;35;1;1;1;
20369;63;10;8;1;
20370;199;1;1;1;
20371;120;1;1;1;
20372;146;3;1;1;
20373;6;2;1;1;
20374;100;2;2;1;
20375;124;3;2;1;
20376;194;3;3;1;
20377;72;1;1;1;
20378;50;3;1;1;
20379;21;2;1;1;
20380;59;2;1;1;
20381;16;3;1;1;
20382;49;2;1;1;
20383;59;3;3;1;
20384;191;2;2;1;
20385;59;1;1;1;
20386;131;3;2;1;
20387;142;2;1;1;
20388;6;2;2;1;
20389;72;6;1;1;
20390;192;3;1;1;
20391;116;1;1;1;
20392;69;2;1;1;
20393;143;10;1;1;
20394;18;5;1;1;
20395;149;3;2;1;
20396;69;9;4;1;
20397;129;7;5;1;
20398;37;3;2;1;
20399;137;1;1;1;
20400;190;1;1;1;
20401;12;3;2;1;
20402;131;9;1;1;
20403;51;1;1;1;
20404;29;10;8;1;
20405;84;1;1;1;
20406;134;8;3;1;
20407;20;2;1;1;
20408;118;8;3;1;
20409;150;1;1;1;
20410;125;10;9;1;
20411;149;1;1;1;
20412;192;3;1;1;
20413;126;1;1;1;
20414;152;4;4;1;
20415;5;3;2;1;
20416;39;2;2;1;
20417;13;3;3;1;
20418;141;5;3;1;
20419;156;6;4;1;
20420;200;2;1;1;
20421;162;3;1;1;
20422;135;1;1;1;
20423;121;3;2;1;
20424;81;6;4;1;
20425;183;9;9;1;
20426;123;1;1;1;
20427;185;3;1;1;
20428;200;1;1;1;
20429;103;3;1;1;
20430;170;3;2;1;
20431;12;1;1;1;
20432;22;3;2;1;
20433;148;10;1;1;
20434;45;8;6;1;
20435;140;8;3;1;
20436;143;7;6;1;
20437;142;2;1;1;
20438;61;1;1;1;
20439;166;2;2;310;
20440;94;2;1;1;
20441;124;10;10;1;
20442;171;2;2;1;
20443;122;3;3;348;
20444;137;2;1;1;
20445;184;1;1;1;
20446;168;3;3;1;
20447;141;9;4;1;
20448;22;2;2;1;
20449;22;5;3;343;
20450;119;6;3;1;
20451;175;3;2;1;
20452;29;7;1;1;
20453;109;3;1;12;
20454;46;3;2;1;
20455;44;3;1;1;
20456;145;3;1;1;
20457;31;8;1;1;
20458;200;11;8;1;
20459;50;3;2;1;
20460;37;10;8;1;
20461;160;2;1;1;
20462;93;1;1;1;
20463;147;11;6;1;
20464;63;1;1;1;
20465;60;6;4;1;
20466;34;1;1;1;
20467;94;8;2;1;
20468;187;2;1;1;
20469;112;6;1;1;
20470;92;3;1;1;
20471;17;2;1;1;
20472;68;2;1;337;
20473;57;9;9;1;
20474;50;1;1;1;
20475;119;9;9;1;
20476;64;2;1;1;
20477;40;3;2;1;
20478;102;5;2;1;
20479;130;5;3;1;
20480;43;3;3;100;
20481;19;7;3;1;
20482;80;2;1;1;
20483;24;3;1;1;
20484;144;3;2;1;
20485;97;3;1;1;
20486;32;9;6;1;
20487;80;3;1;1;
20488;45;3;1;1;
20489;160;10;4;1;
20490;34;2;2;1;
20491;87;3;2;1;
20492;193;2;1;1;
20493;190;7;3;1;
20494;87;3;1;1;
20495;45;8;2;1;
20496;42;2;1;1;
20497;146;3;3;1;
20498;172;2;1;1;
20499;104;7;7;1;
20500;183;3;2;1;
20501;18;3;3;1;
20502;10;1;1;1;
20503;68;1;1;1;
20504;183;4;1;1;
20505;33;3;2;1;
20506;65;3;2;1;
20507;162;9;5;1;
20508;17;2;1;1;
20509;68;3;2;1;
20510;177;9;3;1;
20511;164;3;2;1;
20512;20;1;1;1;
20513;52;2;1;1;
20514;46;3;1;1;
20515;130;10;5;1;
20516;12;5;1;1;
20517;104;1;1;1;
20518;95;4;2;1;
20519;70;10;9;1;
20520;87;9;3;264;
20521;96;3;3;1;
20522;22;2;1;1;
20523;118;2;1;1;
20524;100;10;5;1;
20525;55;6;4;1;
20526;185;3;2;1;
20527;150;7;1;1;
20528;51;3;1;1;
20529;166;9;5;1;
20530;127;10;2;1;
20531;171;3;1;1;
20532;60;1;1;1;
20533;98;9;5;1;
20534;157;2;1;1;
20535;183;2;1;1;
20536;132;5;3;1;
20537;16;3;2;1;
20538;170;3;2;1;
20539;12;10;8;1;
20540;79;3;1;1;
20541;52;1;1;1;
20542;91;3;1;1;
20543;45;10;6;1;
20544;163;3;1;1;
20545;189;3;2;1;
20546;70;7;1;1;
20547;21;1;1;1;
20548;23;7;4;1;
20549;143;3;1;1;
20550;103;4;3;1;
20551;48;3;1;1;
20552;38;9;3;1;
20553;142;1;1;71;
20554;86;5;3;1;
20555;181;3;3;1;
20556;189;3;3;1;
20557;149;1;1;1;
20558;15;5;1;1;
20559;136;3;1;1;
20560;137;3;2;1;
20561;186;3;3;1;
20562;183;7;5;1;
20563;127;2;1;1;
